CUST_ID;GENDER;MARITAL_STATUS;AGE;AVG_BALANCE;NUM_TRANS;PURCHASES_AMOUNT;ACCESSORIES;APPLIANCES;CULTURE;GAS;BOOKS;APPAREL;FITNESS;EDUCATION;ENTERTAINMENT;FOOD;HEALTH;HOME_GARDEN;TELCOS;TRAVEL
C19656;Female;Married;41;2074.34;24;1566.39;173;0;0;70.25;0;284.93;0;0;0;522.62;147.2;0;0;368.38
C19657;Female;Married;41;3006.74;27;3612.03;0;0;0;0;0;1663.25;0;0;0;1260.86;0;0;0;687.92
C19658;Male;Married;39;346.03;81;1441.42;270.01;102;0;0;58.38;331.51;0;0;173.01;0;0;0;506.5;0
C19659;Female;Married;41;4691.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19661;Male;Married;42;1355.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19662;Female;Married;42;1795.21;37;1642.78;0;0;0;0;0;0;0;0;0;0;0;0;1544.56;98.22
C19666;Female;Married;43;3660.33;57;2946.92;67.66;665.9;0;0;0;1000.7;0;0;0;894.35;318.3;0;0;0
C19667;Male;Married;38;553;13;1332.79;0;0;0;0;0;1332.79;0;0;0;0;0;0;0;0
C19668;Male;Married;41;2434.76;70;3688.16;679.98;957.79;0;0;0;1998.57;0;0;0;0;51.81;0;0;0
C19669;Male;Married;41;1561.06;16;1706.68;0;0;0;0;0;0;0;0;0;0;1679.4;27.28;0;0
C19670;Female;Married;41;8603.69;1;9757.95;0;0;0;0;0;0;0;0;0;9757.95;0;0;0;0
C19672;Female;Married;43;221.04;5;1130.9;0;704.52;0;0;0;0;0;95.66;0;0;0;0;0;330.72
C19673;Male;Married;42;4354.64;7;1639.27;0;0;0;0;0;0;0;0;0;1639.27;0;0;0;0
C19674;Male;Married;40;1646.33;22;1547.68;98.56;0;0;0;0;880.37;0;0;0;361.75;207.01;0;0;0
C19675;Female;Married;43;66.74;9;556.2;64.72;0;0;0;0;491.48;0;0;0;0;0;0;0;0
C19676;Female;Married;41;1093.01;6;1525.36;0;0;0;0;0;564.85;0;0;0;960.51;0;0;0;0
C19677;Female;Married;43;122.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19678;Male;Married;43;3168.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19680;Female;Married;40;6467.05;101;1837.76;825.44;0;0;0;0;192.32;0;0;0;0;0;820;0;0
C19683;Female;Married;43;672.19;22;1519.57;0;0;0;0;0;0;0;0;0;0;40.7;0;1478.87;0
C19684;Female;Married;42;669.53;12;632.96;0;632.96;0;0;0;0;0;0;0;0;0;0;0;0
C19685;Male;Married;42;2513.6;6;3775.55;0;3775.55;0;0;0;0;0;0;0;0;0;0;0;0
C19686;Female;Married;42;1611.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19689;Female;Married;41;300.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19691;Female;Married;41;3970.17;1;3252.31;0;0;0;0;0;3252.31;0;0;0;0;0;0;0;0
C19695;Male;Married;18;141.34;22;464.12;92.57;0;0;0;0;0;0;0;0;371.55;0;0;0;0
C19696;Female;Married;42;1078.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19697;Female;Married;38;6202.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19698;Female;Married;41;121.18;14;648.33;102.34;0;0;0;0;261.5;0;0;0;0;0;284.5;0;0
C19699;Female;Married;42;338.76;73;2763.61;319.19;476.92;0;460.33;0;34.47;0;0;0;0;0;0;1472.7;0
C19700;Male;Married;38;334.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19702;Female;Married;39;767.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19703;Male;Married;38;2565.54;17;944.1;0;0;0;646.86;0;297.24;0;0;0;0;0;0;0;0
C19706;Female;Married;39;434.61;2;826.88;0;0;0;0;0;826.88;0;0;0;0;0;0;0;0
C19707;Female;Married;43;53.19;1;672.95;0;0;0;0;0;0;0;0;0;0;0;0;0;672.95
C19713;Female;Married;40;1564.49;36;2269.93;0;522.92;0;0;0;211.77;0;0;0;0;0;320.34;1214.9;0
C19716;Male;Married;38;4938.29;1;4953.11;0;0;0;0;0;0;0;0;0;4953.11;0;0;0;0
C19718;Female;Married;40;474.65;3;1214.88;0;0;0;0;0;0;0;0;0;0;0;0;333.33;881.55
C19720;Female;Married;40;3398.37;24;661.6;0;37.6;0;0;0;0;0;0;366.55;0;0;0;257.45;0
C19721;Male;Married;41;73.9;5;583.28;0;0;0;0;0;0;0;0;0;96.97;0;486.31;0;0
C19723;Male;Married;41;158.23;3;538.4;0;0;0;0;0;538.4;0;0;0;0;0;0;0;0
C19726;Male;Married;42;136.9;4;771.7;0;367.5;0;0;0;404.19;0;0;0;0;0;0;0;0
C19728;Male;Married;41;718.27;92;4235.68;1120.5;0;0;0;128.1;1737.12;0;0;88.83;36.06;330.11;177.74;0;617.22
C19733;Male;Married;42;10386.58;5;7831.2;0;7831.2;0;0;0;0;0;0;0;0;0;0;0;0
C19734;Male;Married;39;7874.61;3;3342.37;0;0;0;3342.37;0;0;0;0;0;0;0;0;0;0
C19736;Male;Married;38;2000.72;1;5715.38;0;0;0;0;0;5715.38;0;0;0;0;0;0;0;0
C19737;Female;Married;41;1243.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19738;Male;Married;38;1321.66;95;8915.79;198.76;511.24;109.33;0;465.56;933;32.83;529.21;2325.54;146.64;207.89;111.54;777.47;2566.79
C19739;Male;Married;42;3498.85;18;2476.5;671.07;0;0;0;0;95.54;0;0;293.73;382.22;1033.94;0;0;0
C19743;Male;Married;42;2741.16;2;3577.92;0;0;0;764.46;0;0;0;0;0;0;0;0;0;2813.47
C19744;Female;Married;39;2071.2;13;683.95;221.52;0;0;0;0;441.66;0;0;0;20.77;0;0;0;0
C19747;Female;Married;53;2321.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19748;Male;Married;41;5121.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19749;Male;Married;41;1347.62;26;1742.69;0;1742.69;0;0;0;0;0;0;0;0;0;0;0;0
C19750;Male;Married;39;4070.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19751;Male;Married;38;1591.42;5;2005.79;0;2005.79;0;0;0;0;0;0;0;0;0;0;0;0
C19752;Female;Married;43;474.7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19753;Male;Married;39;3510.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19754;Male;Married;42;94.18;11;1126.25;0;0;0;0;0;0;0;0;0;0;0;0;1126.25;0
C19755;Male;Married;41;3440.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19756;Male;Married;38;2340.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19757;Male;Married;40;1300.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19759;Female;Married;38;9753.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19760;Male;Married;39;500.99;113;7090.08;820.3;232.17;0;0;106.63;5150.65;0;71.99;94.12;117.25;182.82;132.38;0;181.78
C19761;Male;Married;41;1611.95;23;4253.29;0;0;0;0;0;596.1;0;0;0;0;3657.19;0;0;0
C19764;Male;Married;40;5889.46;12;3590.07;0;3590.07;0;0;0;0;0;0;0;0;0;0;0;0
C19765;Male;Married;39;387.13;41;4361.49;0;0;0;0;0;0;0;0;0;0;0;0;4361.49;0
C19766;Female;Married;38;270.94;51;900.24;7.35;506.08;0;0;10.68;0;0;0;0;254.79;0;107.37;13.96;0
C19767;Male;Married;43;3693.44;12;1824.39;0;1824.39;0;0;0;0;0;0;0;0;0;0;0;0
C19768;Male;Married;40;10285.64;124;9568.61;1414.21;536.37;0;712.14;0;1528.43;0;0;0;932.26;0;1014.19;0;3431.01
C19771;Male;Married;41;12.79;34;1830.02;0;468.61;0;0;60.69;496.93;0;0;134.14;213.74;0;0;27.99;427.93
C19774;Female;Married;41;5751.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19776;Male;Married;41;905.86;1;976.98;0;0;0;0;0;0;0;0;0;0;976.98;0;0;0
C19777;Female;Married;41;660.45;2;1982.03;0;0;0;0;1196.85;785.18;0;0;0;0;0;0;0;0
C19778;Male;Married;41;33.12;6;579.64;0;0;0;0;0;514.89;0;0;0;64.75;0;0;0;0
C19779;Male;Married;38;3242.94;17;1452.76;0;0;0;0;0;855.3;0;0;0;0;0;597.46;0;0
C19780;Male;Married;42;2796.16;42;1286.61;627.69;0;0;0;19.38;583.9;0;0;0;0;0;55.64;0;0
C19785;Male;Married;41;1064.72;11;727.81;0;307.44;0;0;0;0;0;0;0;344.62;0;0;75.75;0
C19786;Male;Married;42;1920.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19788;Female;Married;44;418.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19789;Male;Married;38;3262.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19790;Female;Married;41;2884.48;24;2054.53;0;892.75;0;608.39;0;520.22;0;0;0;0;33.17;0;0;0
C19791;Female;Married;39;1158.6;3;16356.07;14300.41;0;0;0;0;2055.66;0;0;0;0;0;0;0;0
C19792;Male;Married;38;5127.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19793;Male;Married;41;5883.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19794;Female;Married;39;1427.09;4;1103.08;249.66;241.55;0;0;0;611.88;0;0;0;0;0;0;0;0
C19796;Female;Married;38;209.21;16;760.58;0;760.58;0;0;0;0;0;0;0;0;0;0;0;0
C19797;Male;Married;18;315.22;12;3912.55;549.32;0;0;0;0;3107.53;0;0;62.62;0;157.68;35.41;0;0
C19798;Male;Married;58;1983.53;1;2499.23;0;0;0;0;0;0;0;0;0;0;0;0;0;2499.23
C19799;Male;Married;41;2142.18;88;1871.05;207.57;0;0;0;105.77;1299.89;0;0;0;159.55;0;98.27;0;0
C19800;Male;Married;41;1933.87;1;781.1;0;0;0;781.1;0;0;0;0;0;0;0;0;0;0
C19801;Female;Married;41;602.44;4;1820.62;1820.62;0;0;0;0;0;0;0;0;0;0;0;0;0
C19803;Female;Married;41;1786.63;12;2089.4;47.35;0;0;0;0;52.39;0;0;0;0;0;112.51;0;1877.16
C19807;Female;Married;41;8158.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19808;Male;Married;41;218.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19809;Female;Married;43;2879.56;43;1915.34;0;10.33;0;0;0;623.94;0;0;0;204.45;0;0;269.99;806.63
C19810;Male;Married;39;310.24;33;1081.84;0;59.9;0;0;57.25;302.93;0;0;0;197.34;0;0;0;464.42
C19811;Female;Married;41;1892.6;19;563.39;46.44;280.4;0;63.51;21.77;21.72;0;0;15.45;92.24;21.87;0;0;0
C19813;Male;Married;41;319.86;88;810.46;87.5;155.34;0;0;0;62.83;95.73;0;0;0;106.82;31.41;270.84;0
C19814;Male;Married;39;231.19;30;1853.47;58.36;94.67;0;0;0;477.61;55.33;0;0;111.15;0;0;0;1056.36
C19815;Female;Married;43;2528.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19817;Female;Married;38;60.23;15;961.58;54.61;239.71;0;0;0;569.35;0;0;0;50.98;0;0;46.93;0
C19818;Female;Married;41;213.54;72;1703.47;158.05;15.05;0;0;46.17;1104.23;0;0;0;302.44;18.55;58.97;0;0
C19819;Female;Married;41;226.41;93;4133.26;728.99;0;0;713.26;20.55;1626.41;0;0;0;342.45;701.6;0;0;0
C19824;Male;Married;42;45.26;9;537.53;79.95;120.92;0;0;0;54.79;0;0;0;0;0;281.87;0;0
C19826;Female;Married;42;547.52;15;1078.42;65.36;96.84;0;0;0;204.25;0;0;0;0;379.55;0;0;332.42
C19827;Female;Married;39;8214.91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19828;Male;Married;42;6199.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19829;Male;Married;40;2288.37;5;2576.13;450.16;1019.1;0;0;0;0;0;0;0;547.16;0;559.72;0;0
C19830;Male;Married;40;503.01;146;1631.54;163;0;0;19.78;0;205.26;0;0;0;1229.01;14.49;0;0;0
C19831;Female;Married;41;3063.9;20;9998.95;5391.95;0;0;2533.4;0;1281.43;0;0;0;792.17;0;0;0;0
C19834;Female;Married;39;3813.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19835;Male;Married;40;4714.85;2;571.07;0;290.95;0;0;0;280.12;0;0;0;0;0;0;0;0
C19836;Male;Married;39;524.37;13;508.17;0;508.17;0;0;0;0;0;0;0;0;0;0;0;0
C19837;Female;Married;40;1451.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19838;Male;Married;42;842.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19839;Female;Married;40;623.65;19;1941.63;47.74;0;0;0;0;1893.89;0;0;0;0;0;0;0;0
C19840;Male;Married;62;604.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19842;Male;Married;38;1446.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19843;Female;Married;40;99.94;5;841.75;0;0;0;0;0;0;0;0;0;19.96;464.73;0;0;357.05
C19846;Female;Married;41;1865.06;34;1063.12;271.61;0;0;0;0;791.51;0;0;0;0;0;0;0;0
C19847;Male;Married;40;1257.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19848;Female;Married;43;281.25;52;1618.47;38.62;195.29;0;296.26;0;33.06;0;0;0;291.17;0;0;667.05;97.02
C19851;Female;Married;39;598.37;17;6214.22;0;862.97;0;0;0;4298.59;0;0;0;0;44.56;109.98;0;898.13
C19853;Male;Married;39;5597.81;8;686.98;0;0;0;0;0;0;0;0;0;0;0;686.98;0;0
C19854;Female;Married;40;2637.28;116;765.79;169.44;0;0;0;0;552.97;0;0;0;0;0;0;0;43.37
C19855;Female;Married;41;440;7;885.71;0;0;0;0;0;687.1;0;0;0;0;157.48;0;41.14;0
C19857;Male;Married;38;3218.93;8;1809.62;0;0;0;0;0;0;0;0;1515.23;0;0;294.39;0;0
C19859;Male;Married;51;1450.46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19860;Male;Married;42;167.79;8;2048.72;0;1305.25;0;134.32;0;0;0;0;0;0;0;0;0;609.15
C19862;Female;Married;41;1879.4;12;6889.09;392.56;0;0;592.64;0;4837.72;0;0;0;0;0;1066.17;0;0
C19863;Female;Married;43;528.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19864;Female;Married;41;2180.91;1;1376.28;0;0;0;0;0;0;0;0;0;0;0;1376.28;0;0
C19865;Female;Married;41;8935.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19866;Female;Married;42;5660.89;26;15937.07;0;0;0;0;0;1219.67;0;0;0;1205.9;0;0;0;13511.5
C19867;Female;Married;38;2962.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19868;Female;Married;39;1946.13;14;818.96;0;0;0;0;0;818.96;0;0;0;0;0;0;0;0
C19869;Male;Married;39;1453.6;8;1734.97;801.6;0;0;0;0;724.39;0;0;0;0;208.98;0;0;0
C19870;Male;Married;39;1159.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19875;Male;Married;42;5266.63;43;3527.14;0;0;0;0;0;2289.61;0;0;0;35.47;1202.06;0;0;0
C19878;Male;Married;42;1950.69;91;14143.5;290.39;0;0;0;0;3972.34;0;0;0;0;1382.24;0;2775.98;5722.54
C19879;Female;Married;40;6805.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19881;Male;Married;38;2301.09;37;3996.99;0;1166.94;0;0;0;939.63;197.29;0;221.5;166.79;26.56;300;32.12;946.16
C19883;Male;Married;38;529.29;42;1138.4;0;17.89;0;0;0;59.15;0;0;0;50.65;0;0;764.29;246.41
C19886;Male;Married;41;282.93;28;921.64;275.62;0;0;0;0;235.53;0;0;0;0;156.73;253.75;0;0
C19887;Female;Married;39;2102.5;16;1205.83;0;0;0;0;0;293.11;0;0;263.26;164.44;0;0;313.37;171.65
C19888;Female;Married;41;108.08;18;1048.36;0;0;0;0;0;0;0;0;0;93.47;743.25;0;211.64;0
C19889;Male;Married;38;752.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19891;Female;Married;43;1784.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19892;Male;Married;39;1012.09;85;8560.7;0;0;0;0;0;0;0;0;8560.7;0;0;0;0;0
C19893;Male;Married;43;1815.22;20;1153.59;381.12;296.03;0;0;0;144.39;0;0;0;0;332.05;0;0;0
C19894;Male;Married;40;19.22;5;3190.25;0;554.95;0;0;0;0;0;0;0;0;2635.3;0;0;0
C19896;Male;Married;39;2391.09;7;3354.06;0;0;0;0;0;2321.05;0;0;0;0;1033.02;0;0;0
C19897;Female;Married;44;504.42;150;1975.94;615.81;54.01;0;0;0;1087.1;0;0;0;0;0;219.02;0;0
C19898;Male;Married;43;216.77;26;1609.54;0;0;0;1193.16;0;0;0;0;67.75;0;0;197.8;0;150.84
C19899;Female;Married;39;688.37;8;798.34;0;133.31;0;0;0;0;0;0;0;0;0;0;665.03;0
C19900;Male;Married;43;2578.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19901;Female;Married;38;425.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19902;Male;Married;38;2869.7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19903;Female;Married;40;1287.31;7;2391.32;0;2391.32;0;0;0;0;0;0;0;0;0;0;0;0
C19904;Male;Married;38;1015.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19905;Female;Married;40;2945.39;10;473.13;0;0;0;0;0;0;0;0;0;0;0;0;473.13;0
C19906;Male;Married;39;4044.19;80;2621.93;303.29;0;0;0;0;2146.79;0;0;0;0;0;0;0;171.86
C19907;Male;Married;40;1677.88;12;4455.04;0;0;0;0;0;0;0;0;0;0;0;0;4455.04;0
C19909;Female;Married;39;891.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19910;Female;Married;41;8176.24;12;3280.87;2101.3;0;0;0;0;537.44;0;0;0;322.28;319.86;0;0;0
C19911;Female;Married;59;201.78;36;1258.89;168.36;63.12;0;52.31;0;82.3;0;0;82.53;624.68;0;185.6;0;0
C19912;Female;Married;39;1296.43;59;4756.38;638.62;164.3;478.85;62.76;94.82;1833.33;0;0;361.81;118.66;26.11;569.15;0;407.98
C19913;Female;Married;40;4084.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19914;Male;Married;40;987.76;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19915;Male;Married;40;2698.32;30;2972.43;456.98;944.77;0;0;0;0;0;0;156.26;814.91;599.51;0;0;0
C19917;Male;Married;42;10.6;6;660.17;0;0;0;0;0;35.99;0;0;0;0;0;0;0;624.18
C19921;Female;Married;38;163.18;20;217.78;0;12.94;0;0;0;0;2.09;0;202.75;0;0;0;0;0
C19923;Male;Married;40;81.02;1;886.56;0;0;0;0;0;886.56;0;0;0;0;0;0;0;0
C19924;Female;Married;52;4269.6;14;4621.87;0;0;0;0;977.14;2243.47;0;0;0;568.19;0;0;833.08;0
C19925;Male;Married;42;2460.17;1;4834.79;0;0;0;0;0;0;0;0;0;0;4834.79;0;0;0
C19926;Male;Married;46;2620.1;5;2820.81;425.87;0;389.49;0;0;1227.58;0;0;0;0;0;0;0;777.87
C19927;Female;Married;40;1269.97;5;9228.65;1319.27;0;0;0;0;7909.38;0;0;0;0;0;0;0;0
C19930;Female;Married;40;2202.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19932;Male;Married;40;4877.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19933;Female;Married;51;1620.71;39;1663.94;74.81;17.43;0;0;0;994.06;0;0;57.88;122.99;25.99;0;277.93;92.86
C19934;Male;Married;40;1607.79;8;609.3;0;609.3;0;0;0;0;0;0;0;0;0;0;0;0
C19935;Female;Married;41;802.8;1;640.96;0;0;0;0;0;640.96;0;0;0;0;0;0;0;0
C19936;Female;Married;45;1039.57;10;1367.5;1164.6;0;0;0;0;0;0;0;0;0;158.5;44.4;0;0
C19937;Female;Married;40;523.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19938;Female;Married;45;170.21;26;708.87;0;667.35;0;0;0;41.52;0;0;0;0;0;0;0;0
C19940;Female;Married;43;3012.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19942;Male;Married;41;1921.92;2;3080.29;0;0;0;0;0;0;0;0;0;0;0;0;0;3080.29
C19944;Female;Married;43;128.98;1;2142.05;0;0;0;0;0;0;0;0;2142.05;0;0;0;0;0
C19945;Female;Married;54;85.55;28;389.71;0;0;0;0;0;255.42;0;0;0;0;134.29;0;0;0
C19946;Male;Married;40;3310.65;60;5496.51;40.62;0;0;285.1;0;1438.41;0;0;0;933.68;1555.43;0;0;1243.27
C19949;Female;Married;57;73.61;6;783.62;161.63;145.33;0;0;0;172.13;0;0;0;0;0;304.53;0;0
C19950;Male;Married;39;365.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19951;Female;Married;42;6997.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19952;Male;Married;39;127.13;21;818.33;0;245.75;0;0;121.08;269.91;0;0;0;0;0;0;181.58;0
C19953;Female;Married;42;3089.61;19;1400.9;0;246.53;0;66.41;0;169.17;1.65;0;175.07;0;156.42;0;0;585.64
C19955;Female;Married;50;2474.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19956;Male;Married;74;474.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19957;Male;Married;38;706.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19958;Male;Married;41;420.14;28;892.12;82.1;66.68;0;0;0;659.11;0;0;0;0;38.37;45.88;0;0
C19959;Male;Married;48;2451.78;32;4145.21;0;0;0;0;0;0;0;0;0;0;0;3731.38;413.83;0
C19960;Female;Married;39;1268.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19961;Male;Married;41;3611.07;41;2233.49;0;0;0;0;0;25.51;0;0;0;0;0;0;1563.98;643.99
C19962;Male;Married;38;1883.01;43;1840.4;263.67;0;0;0;0;507.87;0;0;0;147.46;407.84;195.08;0;318.48
C19963;Male;Married;40;3439.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19965;Female;Married;41;933.51;1;4829.89;0;0;0;0;0;0;0;0;0;0;4829.89;0;0;0
C19966;Male;Married;38;5654.73;5;5209.98;0;2135.42;0;3074.57;0;0;0;0;0;0;0;0;0;0
C19967;Male;Married;41;446.69;22;2150.57;97.44;127.94;0;0;0;1925.2;0;0;0;0;0;0;0;0
C19968;Male;Married;41;599.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19969;Female;Married;41;2227.72;1;5201.8;0;0;0;5201.8;0;0;0;0;0;0;0;0;0;0
C19970;Male;Married;39;6311.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19972;Female;Married;38;11.36;17;1593.26;0;0;0;0;0;345.62;0;0;543.21;0;0;0;704.42;0
C19974;Female;Married;45;197.95;11;2431.94;0;0;0;0;0;0;0;0;0;0;0;2431.94;0;0
C19975;Female;Married;39;3809.68;37;3218.34;62.27;179.09;0;0;138.64;892.54;0;0;0;1764.3;66.13;115.37;0;0
C19978;Male;Married;42;2487.45;11;2574.92;0;1147.02;0;0;0;1427.9;0;0;0;0;0;0;0;0
C19979;Female;Married;60;2564.31;64;1925.83;358.79;167.47;0;0;34.84;692.49;107.16;0;382.3;0;32.15;0;0;150.64
C19981;Female;Married;40;2460.68;36;48272.56;640.93;143.88;0;0;0;10335.74;0;0;32860.49;0;567.84;0;114.44;3609.24
C19983;Male;Married;46;6016.44;13;4446.48;0;0;0;0;0;4446.48;0;0;0;0;0;0;0;0
C19984;Female;Married;59;1964.53;10;1573.06;158.29;134.91;0;0;0;1279.85;0;0;0;0;0;0;0;0
C19985;Male;Married;61;885.06;52;1796.11;543.25;28.82;0;0;0;678.97;0;0;0;0;497.84;47.22;0;0
C19986;Female;Married;40;742.98;37;6088.75;0;0;0;1385.2;0;87.35;0;0;3261.95;182.17;38.36;0;860.83;272.89
C19987;Female;Married;44;695.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19988;Male;Married;39;3000.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19989;Female;Married;43;4516.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C19992;Female;Married;42;597.36;9;2336.22;0;1728.5;0;607.72;0;0;0;0;0;0;0;0;0;0
C19998;Male;Married;40;208.23;35;813.24;0;100.92;0;0;0;0;0;0;0;0;0;0;712.31;0
C19999;Female;Married;41;6391.85;7;8313.88;0;0;0;0;0;4544.42;0;0;0;0;0;3769.46;0;0
C10020;Female;Divorced;40;2125.01;12;11199.83;669.61;0;0;1837.63;0;5399.7;0;0;373.42;1530.46;0;0;0;1389.02
C10037;Male;Divorced;56;1385.1;2;655.31;0;0;0;0;216.45;0;0;0;438.85;0;0;0;0;0
C10062;Female;Divorced;40;4036.24;5;1810.76;72.56;0;0;0;0;1093.76;0;0;0;644.45;0;0;0;0
C10144;Male;Divorced;38;1987.16;55;1669.54;0;1669.54;0;0;0;0;0;0;0;0;0;0;0;0
C10161;Male;Divorced;42;240.83;22;1184.42;0;0;0;0;0;522.06;0;0;0;0;0;0;662.37;0
C10273;Female;Divorced;52;5776.19;38;2095.79;0;0;0;0;0;2095.79;0;0;0;0;0;0;0;0
C10274;Female;Divorced;35;6428.54;59;9151.92;1378.46;883.91;0;0;0;4442.95;0;0;0;932.38;1034.32;479.89;0;0
C10280;Female;Divorced;36;2720.14;2;6032.14;0;0;0;0;0;6032.14;0;0;0;0;0;0;0;0
C10326;Female;Divorced;35;5671.88;27;1329.09;0;248.67;0;0;0;1042;0;0;0;0;0;0;0;38.42
C10338;Male;Divorced;56;2107.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10366;Male;Divorced;33;3195.14;55;6483.35;466.24;105.86;0;1829.53;219.88;3075.91;0;0;0;84.96;0;0;616.29;84.67
C10367;Female;Divorced;44;3882.84;1;2341.17;0;0;0;0;0;0;0;0;0;2341.17;0;0;0;0
C10394;Female;Divorced;43;1075.69;7;3864.97;1704.76;0;0;0;0;354.12;0;0;0;0;0;0;1806.09;0
C10560;Female;Divorced;44;1065.04;12;13682.52;0;0;0;0;0;0;0;0;0;0;0;0;0;13682.52
C10669;Female;Divorced;77;367.01;79;1736.78;66.33;19.36;0;0;0;893.82;0;0;0;0;0;0;0;757.27
C10729;Female;Divorced;35;9055.77;181;10221.24;438.32;314.48;0;231.15;0;4982.86;0;0;0;2926.3;206.76;0;181.11;940.26
C10730;Male;Divorced;57;2602.63;13;682.15;0;0;0;0;0;0;0;0;0;0;41.06;584.56;56.53;0
C10740;Female;Divorced;37;2820.38;26;1449.27;120.43;0;0;0;0;27.54;0;0;0;399.17;0;249.27;0;652.85
C10783;Female;Divorced;35;4899.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C10832;Female;Divorced;53;274.6;40;950.42;111.85;113.12;0;0;0;290.38;0;0;0;387.64;0;47.43;0;0
